loading testing images...	
05_00001, 0/1(0.000) area: 26.268, gt: 5, answer: 33, prob: 0.6622	
30_00175, 2250/4685(0.480) area: 92.195, gt: 30, answer: 30, prob: 0.9977	
30_00176, 2251/4686(0.480) area: 132.000, gt: 30, answer: 30, prob: 0.8942	
15_00157, 2252/4687(0.480) area: 38.884, gt: 15, answer: 15, prob: 1.0000	
05_00435, 2252/4688(0.480) area: 41.893, gt: 5, answer: 8, prob: 0.3622	
15_00158, 2253/4689(0.480) area: 39.497, gt: 15, answer: 15, prob: 0.9998	
05_00436, 2253/4690(0.480) area: 47.560, gt: 5, answer: 12, prob: 0.9185	
07_00310, 2254/4691(0.480) area: 18.028, gt: 7, answer: 7, prob: 0.9999	
09_00123, 2254/4692(0.480) area: 44.632, gt: 9, answer: 33, prob: 0.6754	
15_00159, 2255/4693(0.481) area: 44.159, gt: 15, answer: 15, prob: 1.0000	
30_00177, 2256/4694(0.481) area: 112.490, gt: 30, answer: 30, prob: 0.9994	
30_00178, 2257/4695(0.481) area: 59.925, gt: 30, answer: 30, prob: 0.9979	
15_00160, 2258/4696(0.481) area: 49.497, gt: 15, answer: 15, prob: 1.0000	
15_00161, 2259/4697(0.481) area: 48.908, gt: 15, answer: 15, prob: 0.9998	
05_00437, 2259/4698(0.481) area: 60.762, gt: 5, answer: 2, prob: 0.9713	
09_00124, 2259/4699(0.481) area: 38.000, gt: 9, answer: 16, prob: 0.6564	
15_00162, 2260/4700(0.481) area: 69.971, gt: 15, answer: 15, prob: 1.0000	
05_00438, 2261/4701(0.481) area: 66.385, gt: 5, answer: 5, prob: 0.9077	
09_00125, 2261/4702(0.481) area: 34.641, gt: 9, answer: 16, prob: 0.7220	
05_00439, 2261/4703(0.481) area: 65.841, gt: 5, answer: 2, prob: 0.9971	
09_00126, 2261/4704(0.481) area: 46.000, gt: 9, answer: 33, prob: 0.6750	
30_00179, 2262/4705(0.481) area: 57.862, gt: 30, answer: 30, prob: 0.9983	
30_00180, 2263/4706(0.481) area: 72.360, gt: 30, answer: 30, prob: 0.9986	
15_00163, 2264/4707(0.481) area: 52.991, gt: 15, answer: 15, prob: 1.0000	
15_00164, 2265/4708(0.481) area: 42.497, gt: 15, answer: 15, prob: 0.9999	
15_00165, 2266/4709(0.481) area: 46.497, gt: 15, answer: 15, prob: 1.0000	
05_00440, 2267/4710(0.481) area: 61.164, gt: 5, answer: 5, prob: 0.3024	
09_00127, 2267/4711(0.481) area: 34.409, gt: 9, answer: 16, prob: 0.7757	
05_00441, 2267/4712(0.481) area: 61.417, gt: 5, answer: 18, prob: 0.4963	
09_00128, 2267/4713(0.481) area: 37.987, gt: 9, answer: 16, prob: 0.5999	
30_00181, 2267/4714(0.481) area: 40.608, gt: 30, answer: 33, prob: 0.9347	
30_00182, 2268/4715(0.481) area: 70.824, gt: 30, answer: 30, prob: 0.9970	
30_00183, 2269/4716(0.481) area: 142.183, gt: 30, answer: 30, prob: 0.9964	
30_00184, 2270/4717(0.481) area: 97.673, gt: 30, answer: 30, prob: 0.9912	
30_00185, 2271/4718(0.481) area: 117.473, gt: 30, answer: 30, prob: 0.8680	
15_00166, 2272/4719(0.481) area: 38.341, gt: 15, answer: 15, prob: 1.0000	
05_00442, 2272/4720(0.481) area: 51.381, gt: 5, answer: 2, prob: 0.7814	
15_00167, 2273/4721(0.481) area: 36.986, gt: 15, answer: 15, prob: 1.0000	
05_00443, 2273/4722(0.481) area: 54.498, gt: 5, answer: 2, prob: 0.4990	
09_00129, 2273/4723(0.481) area: 51.381, gt: 9, answer: 33, prob: 0.8809	
15_00168, 2274/4724(0.481) area: 56.569, gt: 15, answer: 15, prob: 1.0000	
30_00186, 2275/4725(0.481) area: 99.000, gt: 30, answer: 30, prob: 0.9909	
30_00187, 2276/4726(0.482) area: 98.489, gt: 30, answer: 30, prob: 0.8960	
30_00188, 2277/4727(0.482) area: 89.956, gt: 30, answer: 30, prob: 0.9872	
15_00169, 2278/4728(0.482) area: 36.878, gt: 15, answer: 15, prob: 0.9999	
15_00170, 2279/4729(0.482) area: 38.949, gt: 15, answer: 15, prob: 1.0000	
30_00189, 2280/4730(0.482) area: 88.994, gt: 30, answer: 30, prob: 0.9804	
30_00190, 2281/4731(0.482) area: 80.461, gt: 30, answer: 30, prob: 0.9358	
30_00191, 2281/4732(0.482) area: 114.787, gt: 30, answer: 33, prob: 0.4459	
15_00171, 2282/4733(0.482) area: 46.282, gt: 15, answer: 15, prob: 1.0000	
15_00172, 2283/4734(0.482) area: 34.943, gt: 15, answer: 15, prob: 1.0000	
15_00173, 2284/4735(0.482) area: 46.282, gt: 15, answer: 15, prob: 1.0000	
07_00311, 2285/4736(0.482) area: 20.494, gt: 7, answer: 7, prob: 0.8431	
07_00312, 2286/4737(0.483) area: 18.000, gt: 7, answer: 7, prob: 0.7531	
25_00136, 2286/4738(0.482) area: 25.923, gt: 25, answer: 2, prob: 0.7471	
25_00137, 2286/4739(0.482) area: 32.465, gt: 25, answer: 2, prob: 0.8089	
30_00192, 2287/4740(0.482) area: 76.498, gt: 30, answer: 30, prob: 0.9951	
30_00193, 2288/4741(0.483) area: 64.931, gt: 30, answer: 30, prob: 0.9839	
30_00194, 2289/4742(0.483) area: 86.429, gt: 30, answer: 30, prob: 0.5458	
05_00444, 2289/4743(0.483) area: 45.717, gt: 5, answer: 12, prob: 0.9974	
15_00174, 2290/4744(0.483) area: 38.949, gt: 15, answer: 15, prob: 1.0000	
15_00175, 2291/4745(0.483) area: 35.468, gt: 15, answer: 15, prob: 1.0000	
15_00176, 2292/4746(0.483) area: 54.111, gt: 15, answer: 15, prob: 1.0000	
07_00313, 2293/4747(0.483) area: 20.857, gt: 7, answer: 7, prob: 0.9990	
25_00138, 2293/4748(0.483) area: 30.822, gt: 25, answer: 7, prob: 0.4721	
07_00314, 2294/4749(0.483) area: 18.000, gt: 7, answer: 7, prob: 0.9659	
25_00139, 2294/4750(0.483) area: 65.077, gt: 25, answer: 2, prob: 0.9986	
25_00140, 2294/4751(0.483) area: 59.161, gt: 25, answer: 2, prob: 0.9361	
25_00141, 2294/4752(0.483) area: 51.498, gt: 25, answer: 2, prob: 0.9930	
30_00195, 2295/4753(0.483) area: 71.993, gt: 30, answer: 30, prob: 0.8573	
30_00196, 2296/4754(0.483) area: 54.854, gt: 30, answer: 30, prob: 0.9633	
30_00197, 2297/4755(0.483) area: 65.483, gt: 30, answer: 30, prob: 0.8837	
05_00445, 2298/4756(0.483) area: 62.833, gt: 5, answer: 5, prob: 0.9926	
05_00446, 2298/4757(0.483) area: 62.209, gt: 5, answer: 2, prob: 0.9753	
15_00177, 2299/4758(0.483) area: 36.497, gt: 15, answer: 15, prob: 1.0000	
15_00178, 2300/4759(0.483) area: 34.943, gt: 15, answer: 15, prob: 1.0000	
15_00179, 2301/4760(0.483) area: 34.205, gt: 15, answer: 15, prob: 0.9996	
04_00002, 2301/4761(0.483) area: 19.596, gt: 4, answer: 12, prob: 0.4992	
07_00315, 2302/4762(0.483) area: 23.685, gt: 7, answer: 7, prob: 0.8143	
04_00003, 2302/4763(0.483) area: 21.024, gt: 4, answer: 12, prob: 0.7854	
07_00316, 2303/4764(0.483) area: 26.153, gt: 7, answer: 7, prob: 0.7155	
07_00317, 2304/4765(0.484) area: 18.000, gt: 7, answer: 7, prob: 0.9991	
07_00318, 2305/4766(0.484) area: 18.655, gt: 7, answer: 7, prob: 0.9267	
25_00142, 2305/4767(0.484) area: 47.149, gt: 25, answer: 2, prob: 0.4935	
25_00143, 2305/4768(0.483) area: 68.993, gt: 25, answer: 2, prob: 0.9984	
25_00144, 2305/4769(0.483) area: 60.473, gt: 25, answer: 2, prob: 1.0000	
30_00198, 2305/4770(0.483) area: 67.971, gt: 30, answer: 33, prob: 0.4434	
30_00199, 2306/4771(0.483) area: 48.374, gt: 30, answer: 30, prob: 0.7912	
05_00447, 2306/4772(0.483) area: 63.640, gt: 5, answer: 2, prob: 0.7388	
30_00200, 2307/4773(0.483) area: 53.963, gt: 30, answer: 30, prob: 0.8253	
05_00448, 2307/4774(0.483) area: 61.449, gt: 5, answer: 2, prob: 0.6823	
15_00180, 2308/4775(0.483) area: 38.105, gt: 15, answer: 15, prob: 1.0000	
05_00449, 2309/4776(0.483) area: 69.707, gt: 5, answer: 5, prob: 0.6552	
15_00181, 2310/4777(0.484) area: 34.986, gt: 15, answer: 15, prob: 1.0000	
15_00182, 2311/4778(0.484) area: 36.414, gt: 15, answer: 15, prob: 1.0000	
07_00319, 2312/4779(0.484) area: 19.079, gt: 7, answer: 7, prob: 0.9986	
07_00320, 2313/4780(0.484) area: 18.000, gt: 7, answer: 7, prob: 0.7954	
25_00145, 2313/4781(0.484) area: 39.686, gt: 25, answer: 12, prob: 0.8785	
04_00004, 2314/4782(0.484) area: 21.331, gt: 4, answer: 4, prob: 0.5366	
07_00321, 2314/4783(0.484) area: 26.514, gt: 7, answer: 12, prob: 0.9385	
25_00146, 2314/4784(0.484) area: 59.380, gt: 25, answer: 2, prob: 0.9715	
25_00147, 2314/4785(0.484) area: 59.380, gt: 25, answer: 2, prob: 0.9992	
30_00201, 2315/4786(0.484) area: 59.967, gt: 30, answer: 30, prob: 0.9296	
30_00202, 2316/4787(0.484) area: 45.431, gt: 30, answer: 30, prob: 0.9888	
05_00450, 2316/4788(0.484) area: 62.929, gt: 5, answer: 2, prob: 0.5528	
30_00203, 2317/4789(0.484) area: 54.498, gt: 30, answer: 30, prob: 0.7594	
05_00451, 2318/4790(0.484) area: 64.946, gt: 5, answer: 5, prob: 0.8625	
15_00183, 2319/4791(0.484) area: 49.960, gt: 15, answer: 15, prob: 1.0000	
05_00452, 2319/4792(0.484) area: 60.249, gt: 5, answer: 2, prob: 0.9348	
15_00184, 2320/4793(0.484) area: 39.497, gt: 15, answer: 15, prob: 1.0000	
15_00185, 2321/4794(0.484) area: 40.890, gt: 15, answer: 15, prob: 1.0000	
07_00322, 2322/4795(0.484) area: 19.416, gt: 7, answer: 7, prob: 0.9993	
04_00005, 2323/4796(0.484) area: 19.287, gt: 4, answer: 4, prob: 0.9468	
07_00323, 2324/4797(0.484) area: 23.324, gt: 7, answer: 7, prob: 0.9986	
25_00148, 2324/4798(0.484) area: 49.112, gt: 25, answer: 2, prob: 0.9158	
25_00149, 2324/4799(0.484) area: 44.497, gt: 25, answer: 2, prob: 0.9977	
25_00150, 2324/4800(0.484) area: 63.246, gt: 25, answer: 2, prob: 0.9987	
30_00204, 2325/4801(0.484) area: 53.479, gt: 30, answer: 30, prob: 0.6930	
05_00453, 2325/4802(0.484) area: 48.291, gt: 5, answer: 2, prob: 0.9994	
30_00205, 2326/4803(0.484) area: 42.953, gt: 30, answer: 30, prob: 0.9493	
05_00454, 2327/4804(0.484) area: 62.032, gt: 5, answer: 5, prob: 0.6906	
30_00206, 2327/4805(0.484) area: 55.444, gt: 30, answer: 11, prob: 0.3103	
05_00455, 2328/4806(0.484) area: 64.250, gt: 5, answer: 5, prob: 0.9363	
15_00186, 2329/4807(0.485) area: 59.967, gt: 15, answer: 15, prob: 1.0000	
15_00187, 2330/4808(0.485) area: 45.497, gt: 15, answer: 15, prob: 1.0000	
15_00188, 2331/4809(0.485) area: 46.368, gt: 15, answer: 15, prob: 1.0000	
07_00324, 2332/4810(0.485) area: 20.149, gt: 7, answer: 7, prob: 1.0000	
07_00325, 2333/4811(0.485) area: 20.494, gt: 7, answer: 7, prob: 0.8363	
25_00151, 2333/4812(0.485) area: 42.332, gt: 25, answer: 2, prob: 0.9972	
25_00152, 2333/4813(0.485) area: 34.583, gt: 25, answer: 2, prob: 0.9770	
25_00153, 2333/4814(0.485) area: 46.206, gt: 25, answer: 2, prob: 0.9705	
30_00207, 2334/4815(0.485) area: 48.477, gt: 30, answer: 30, prob: 0.8349	
05_00456, 2335/4816(0.485) area: 60.448, gt: 5, answer: 5, prob: 0.9907	
30_00208, 2336/4817(0.485) area: 40.472, gt: 30, answer: 30, prob: 0.7934	
05_00457, 2337/4818(0.485) area: 63.781, gt: 5, answer: 5, prob: 0.9936	
30_00209, 2337/4819(0.485) area: 52.915, gt: 30, answer: 11, prob: 0.2964	
05_00458, 2337/4820(0.485) area: 60.175, gt: 5, answer: 2, prob: 0.7539	
15_00189, 2338/4821(0.485) area: 74.993, gt: 15, answer: 15, prob: 1.0000	
15_00190, 2339/4822(0.485) area: 52.991, gt: 15, answer: 15, prob: 1.0000	
15_00191, 2340/4823(0.485) area: 52.849, gt: 15, answer: 15, prob: 1.0000	
04_00006, 2340/4824(0.485) area: 18.166, gt: 4, answer: 18, prob: 0.2253	
07_00326, 2341/4825(0.485) area: 22.627, gt: 7, answer: 7, prob: 0.9995	
07_00327, 2342/4826(0.485) area: 17.664, gt: 7, answer: 7, prob: 0.9989	
25_00154, 2342/4827(0.485) area: 36.742, gt: 25, answer: 2, prob: 0.9662	
25_00155, 2342/4828(0.485) area: 29.665, gt: 25, answer: 2, prob: 0.8941	
05_00459, 2342/4829(0.485) area: 43.128, gt: 5, answer: 33, prob: 0.5742	
25_00156, 2342/4830(0.485) area: 37.310, gt: 25, answer: 2, prob: 0.9796	
30_00210, 2343/4831(0.485) area: 43.989, gt: 30, answer: 30, prob: 0.9344	
05_00460, 2344/4832(0.485) area: 62.610, gt: 5, answer: 5, prob: 0.9993	
30_00211, 2345/4833(0.485) area: 37.987, gt: 30, answer: 30, prob: 0.9201	
05_00461, 2346/4834(0.485) area: 63.797, gt: 5, answer: 5, prob: 0.9962	
30_00212, 2347/4835(0.485) area: 51.381, gt: 30, answer: 30, prob: 0.5337	
15_00192, 2348/4836(0.486) area: 92.000, gt: 15, answer: 15, prob: 1.0000	
15_00193, 2349/4837(0.486) area: 61.968, gt: 15, answer: 15, prob: 1.0000	
15_00194, 2350/4838(0.486) area: 64.343, gt: 15, answer: 15, prob: 1.0000	
07_00328, 2351/4839(0.486) area: 19.748, gt: 7, answer: 7, prob: 0.9990	
07_00329, 2352/4840(0.486) area: 18.655, gt: 7, answer: 7, prob: 0.6820	
04_00007, 2352/4841(0.486) area: 22.760, gt: 4, answer: 18, prob: 0.3586	
07_00330, 2352/4842(0.486) area: 28.983, gt: 7, answer: 12, prob: 0.7849	
25_00157, 2352/4843(0.486) area: 37.417, gt: 25, answer: 15, prob: 0.8451	
25_00158, 2352/4844(0.486) area: 60.000, gt: 25, answer: 2, prob: 0.9892	
25_00159, 2352/4845(0.485) area: 48.000, gt: 25, answer: 2, prob: 0.9832	
30_00213, 2353/4846(0.486) area: 42.895, gt: 30, answer: 30, prob: 0.8113	
05_00462, 2353/4847(0.485) area: 59.699, gt: 5, answer: 2, prob: 0.7728	
30_00214, 2354/4848(0.486) area: 42.895, gt: 30, answer: 30, prob: 0.5460	
05_00463, 2355/4849(0.486) area: 47.958, gt: 5, answer: 5, prob: 0.8664	
09_00130, 2355/4850(0.486) area: 49.183, gt: 9, answer: 18, prob: 0.5835	
15_00195, 2356/4851(0.486) area: 50.299, gt: 15, answer: 15, prob: 1.0000	
05_00464, 2357/4852(0.486) area: 62.048, gt: 5, answer: 5, prob: 0.9560	
09_00131, 2357/4853(0.486) area: 34.073, gt: 9, answer: 18, prob: 0.9233	
15_00196, 2358/4854(0.486) area: 33.985, gt: 15, answer: 15, prob: 1.0000	
15_00197, 2359/4855(0.486) area: 34.871, gt: 15, answer: 15, prob: 1.0000	
07_00331, 2360/4856(0.486) area: 21.909, gt: 7, answer: 7, prob: 0.9999	
07_00332, 2361/4857(0.486) area: 18.655, gt: 7, answer: 7, prob: 1.0000	
04_00008, 2361/4858(0.486) area: 19.900, gt: 4, answer: 15, prob: 0.3853	
07_00333, 2362/4859(0.486) area: 24.739, gt: 7, answer: 7, prob: 0.9678	
25_00160, 2362/4860(0.486) area: 68.935, gt: 25, answer: 2, prob: 0.9958	
25_00161, 2362/4861(0.486) area: 54.093, gt: 25, answer: 2, prob: 0.9999	
25_00162, 2362/4862(0.486) area: 63.285, gt: 25, answer: 2, prob: 0.9998	
30_00215, 2362/4863(0.486) area: 42.036, gt: 30, answer: 33, prob: 0.6498	
30_00216, 2363/4864(0.486) area: 41.425, gt: 30, answer: 30, prob: 0.6330	
05_00465, 2363/4865(0.486) area: 59.330, gt: 5, answer: 2, prob: 0.9785	
30_00217, 2364/4866(0.486) area: 43.474, gt: 30, answer: 30, prob: 0.8709	
05_00466, 2365/4867(0.486) area: 54.222, gt: 5, answer: 5, prob: 0.9442	
15_00198, 2366/4868(0.486) area: 55.920, gt: 15, answer: 15, prob: 1.0000	
05_00467, 2366/4869(0.486) area: 68.279, gt: 5, answer: 2, prob: 0.5378	
15_00199, 2367/4870(0.486) area: 38.000, gt: 15, answer: 15, prob: 1.0000	
15_00200, 2368/4871(0.486) area: 39.345, gt: 15, answer: 15, prob: 1.0000	
07_00334, 2369/4872(0.486) area: 22.978, gt: 7, answer: 7, prob: 0.9933	
07_00335, 2370/4873(0.486) area: 17.234, gt: 7, answer: 7, prob: 0.9999	
07_00336, 2371/4874(0.486) area: 21.909, gt: 7, answer: 7, prob: 0.9930	
25_00163, 2371/4875(0.486) area: 57.948, gt: 25, answer: 2, prob: 0.9896	
25_00164, 2371/4876(0.486) area: 43.128, gt: 25, answer: 2, prob: 0.9390	
25_00165, 2371/4877(0.486) area: 47.728, gt: 25, answer: 2, prob: 0.9512	
30_00218, 2372/4878(0.486) area: 53.917, gt: 30, answer: 30, prob: 0.8809	
05_00468, 2373/4879(0.486) area: 66.408, gt: 5, answer: 5, prob: 0.6896	
30_00219, 2374/4880(0.486) area: 38.471, gt: 30, answer: 30, prob: 0.9936	
05_00469, 2374/4881(0.486) area: 54.736, gt: 5, answer: 2, prob: 0.8249	
30_00220, 2375/4882(0.486) area: 44.497, gt: 30, answer: 30, prob: 0.9818	
05_00470, 2375/4883(0.486) area: 61.871, gt: 5, answer: 2, prob: 0.9980	
15_00201, 2376/4884(0.486) area: 61.449, gt: 15, answer: 15, prob: 1.0000	
15_00202, 2377/4885(0.487) area: 43.000, gt: 15, answer: 15, prob: 1.0000	
15_00203, 2378/4886(0.487) area: 46.368, gt: 15, answer: 15, prob: 1.0000	
07_00337, 2379/4887(0.487) area: 21.564, gt: 7, answer: 7, prob: 0.9976	
07_00338, 2380/4888(0.487) area: 21.564, gt: 7, answer: 7, prob: 0.9985	
25_00166, 2380/4889(0.487) area: 44.788, gt: 25, answer: 2, prob: 0.9517	
25_00167, 2380/4890(0.487) area: 34.641, gt: 25, answer: 2, prob: 0.9417	
25_00168, 2380/4891(0.487) area: 40.988, gt: 25, answer: 2, prob: 0.9330	
30_00221, 2381/4892(0.487) area: 42.988, gt: 30, answer: 30, prob: 0.9043	
05_00471, 2382/4893(0.487) area: 54.845, gt: 5, answer: 5, prob: 0.9609	
30_00222, 2383/4894(0.487) area: 36.946, gt: 30, answer: 30, prob: 0.8320	
05_00472, 2384/4895(0.487) area: 47.917, gt: 5, answer: 5, prob: 0.9906	
30_00223, 2385/4896(0.487) area: 48.959, gt: 30, answer: 30, prob: 0.2414	
05_00473, 2386/4897(0.487) area: 67.513, gt: 5, answer: 5, prob: 0.9607	
15_00204, 2387/4898(0.487) area: 59.498, gt: 15, answer: 15, prob: 1.0000	
15_00205, 2388/4899(0.487) area: 47.000, gt: 15, answer: 15, prob: 1.0000	
15_00206, 2389/4900(0.488) area: 57.689, gt: 15, answer: 15, prob: 1.0000	
04_00009, 2390/4901(0.488) area: 18.974, gt: 4, answer: 4, prob: 0.2998	
07_00339, 2391/4902(0.488) area: 22.627, gt: 7, answer: 7, prob: 0.9936	
07_00340, 2392/4903(0.488) area: 18.655, gt: 7, answer: 7, prob: 0.9998	
25_00169, 2392/4904(0.488) area: 40.150, gt: 25, answer: 2, prob: 0.6472	
25_00170, 2392/4905(0.488) area: 29.698, gt: 25, answer: 2, prob: 0.6794	
05_00474, 2393/4906(0.488) area: 58.515, gt: 5, answer: 5, prob: 0.5728	
25_00171, 2393/4907(0.488) area: 33.912, gt: 25, answer: 2, prob: 0.7444	
30_00224, 2394/4908(0.488) area: 39.987, gt: 30, answer: 30, prob: 0.7810	
05_00475, 2395/4909(0.488) area: 46.733, gt: 5, answer: 5, prob: 0.9554	
09_00132, 2395/4910(0.488) area: 50.200, gt: 9, answer: 18, prob: 0.5675	
30_00225, 2396/4911(0.488) area: 34.986, gt: 30, answer: 30, prob: 0.8987	
05_00476, 2397/4912(0.488) area: 47.864, gt: 5, answer: 5, prob: 0.9872	
30_00226, 2398/4913(0.488) area: 46.904, gt: 30, answer: 30, prob: 0.2967	
15_00207, 2399/4914(0.488) area: 65.452, gt: 15, answer: 15, prob: 1.0000	
15_00208, 2400/4915(0.488) area: 54.443, gt: 15, answer: 15, prob: 1.0000	
15_00209, 2401/4916(0.488) area: 68.644, gt: 15, answer: 15, prob: 1.0000	
07_00341, 2402/4917(0.489) area: 21.494, gt: 7, answer: 7, prob: 0.9920	
07_00342, 2403/4918(0.489) area: 21.494, gt: 7, answer: 7, prob: 0.9964	
25_00172, 2403/4919(0.489) area: 52.764, gt: 25, answer: 12, prob: 0.9420	
25_00173, 2403/4920(0.488) area: 55.498, gt: 25, answer: 2, prob: 0.6548	
30_00227, 2404/4921(0.489) area: 38.341, gt: 30, answer: 30, prob: 0.6094	
05_00477, 2405/4922(0.489) area: 46.098, gt: 5, answer: 5, prob: 0.8759	
09_00133, 2405/4923(0.489) area: 51.439, gt: 9, answer: 18, prob: 0.4629	
30_00228, 2405/4924(0.488) area: 38.884, gt: 30, answer: 16, prob: 0.3194	
05_00478, 2406/4925(0.489) area: 41.158, gt: 5, answer: 5, prob: 0.9414	
09_00134, 2406/4926(0.488) area: 46.282, gt: 9, answer: 18, prob: 0.9096	
15_00210, 2407/4927(0.489) area: 39.950, gt: 15, answer: 15, prob: 1.0000	
05_00479, 2407/4928(0.488) area: 58.267, gt: 5, answer: 2, prob: 0.9591	
09_00135, 2407/4929(0.488) area: 61.774, gt: 9, answer: 18, prob: 0.7507	
15_00211, 2408/4930(0.488) area: 30.496, gt: 15, answer: 15, prob: 1.0000	
15_00212, 2409/4931(0.489) area: 38.236, gt: 15, answer: 15, prob: 1.0000	
07_00343, 2410/4932(0.489) area: 21.494, gt: 7, answer: 7, prob: 0.9998	
07_00344, 2411/4933(0.489) area: 20.075, gt: 7, answer: 7, prob: 0.9897	
04_00010, 2412/4934(0.489) area: 25.298, gt: 4, answer: 4, prob: 0.9713	
07_00345, 2412/4935(0.489) area: 30.397, gt: 7, answer: 12, prob: 0.6700	
25_00174, 2412/4936(0.489) area: 54.991, gt: 25, answer: 2, prob: 0.8824	
25_00175, 2412/4937(0.489) area: 54.222, gt: 25, answer: 5, prob: 0.3510	
30_00229, 2413/4938(0.489) area: 49.960, gt: 30, answer: 30, prob: 0.9433	
05_00480, 2413/4939(0.489) area: 49.376, gt: 5, answer: 14, prob: 0.8530	
30_00230, 2414/4940(0.489) area: 35.875, gt: 30, answer: 30, prob: 0.3246	
05_00481, 2415/4941(0.489) area: 42.000, gt: 5, answer: 5, prob: 0.8925	
09_00136, 2415/4942(0.489) area: 52.249, gt: 9, answer: 16, prob: 0.4508	
30_00231, 2415/4943(0.489) area: 41.473, gt: 30, answer: 33, prob: 0.5389	
05_00482, 2415/4944(0.488) area: 46.098, gt: 5, answer: 2, prob: 0.8314	
09_00137, 2415/4945(0.488) area: 57.879, gt: 9, answer: 16, prob: 0.5791	
15_00213, 2416/4946(0.488) area: 40.497, gt: 15, answer: 15, prob: 1.0000	
15_00214, 2417/4947(0.489) area: 33.985, gt: 15, answer: 15, prob: 1.0000	
15_00215, 2418/4948(0.489) area: 44.598, gt: 15, answer: 15, prob: 1.0000	
07_00346, 2419/4949(0.489) area: 21.166, gt: 7, answer: 7, prob: 0.9956	
07_00347, 2420/4950(0.489) area: 19.748, gt: 7, answer: 7, prob: 0.9981	
04_00011, 2420/4951(0.489) area: 22.760, gt: 4, answer: 18, prob: 0.3679	
07_00348, 2421/4952(0.489) area: 28.284, gt: 7, answer: 7, prob: 0.8118	
25_00176, 2421/4953(0.489) area: 61.115, gt: 25, answer: 2, prob: 0.9622	
25_00177, 2421/4954(0.489) area: 41.243, gt: 25, answer: 2, prob: 0.9000	
25_00178, 2421/4955(0.489) area: 44.079, gt: 25, answer: 2, prob: 0.9421	
30_00232, 2422/4956(0.489) area: 41.497, gt: 30, answer: 30, prob: 0.9265	
05_00483, 2422/4957(0.489) area: 51.653, gt: 5, answer: 2, prob: 0.9837	
09_00138, 2422/4958(0.489) area: 53.759, gt: 9, answer: 16, prob: 0.4277	
30_00233, 2423/4959(0.489) area: 34.943, gt: 30, answer: 30, prob: 0.9633	
05_00484, 2424/4960(0.489) area: 41.497, gt: 5, answer: 5, prob: 0.5441	
09_00139, 2424/4961(0.489) area: 52.802, gt: 9, answer: 33, prob: 0.3925	
30_00234, 2425/4962(0.489) area: 44.989, gt: 30, answer: 30, prob: 0.4999	
05_00485, 2425/4963(0.489) area: 54.268, gt: 5, answer: 2, prob: 0.9890	
09_00140, 2425/4964(0.489) area: 64.343, gt: 9, answer: 16, prob: 0.8081	
15_00216, 2426/4965(0.489) area: 40.497, gt: 15, answer: 15, prob: 1.0000	
15_00217, 2427/4966(0.489) area: 37.497, gt: 15, answer: 15, prob: 1.0000	
15_00218, 2428/4967(0.489) area: 53.833, gt: 15, answer: 15, prob: 1.0000	
04_00012, 2429/4968(0.489) area: 20.712, gt: 4, answer: 4, prob: 0.2822	
07_00349, 2430/4969(0.489) area: 24.739, gt: 7, answer: 7, prob: 0.9918	
07_00350, 2431/4970(0.489) area: 18.330, gt: 7, answer: 7, prob: 0.9816	
07_00351, 2432/4971(0.489) area: 22.583, gt: 7, answer: 7, prob: 0.8530	
25_00179, 2432/4972(0.489) area: 35.665, gt: 25, answer: 2, prob: 0.5556	
25_00180, 2432/4973(0.489) area: 35.665, gt: 25, answer: 2, prob: 0.7287	
30_00235, 2433/4974(0.489) area: 41.473, gt: 30, answer: 30, prob: 0.8715	
05_00486, 2434/4975(0.489) area: 46.325, gt: 5, answer: 5, prob: 0.8861	
09_00141, 2434/4976(0.489) area: 49.295, gt: 9, answer: 18, prob: 0.8001	
30_00236, 2435/4977(0.489) area: 33.466, gt: 30, answer: 30, prob: 0.9730	
05_00487, 2436/4978(0.489) area: 38.962, gt: 5, answer: 5, prob: 0.9088	
09_00142, 2436/4979(0.489) area: 53.666, gt: 9, answer: 33, prob: 0.9813	
30_00237, 2437/4980(0.489) area: 41.988, gt: 30, answer: 30, prob: 0.9608	
05_00488, 2438/4981(0.489) area: 52.962, gt: 5, answer: 5, prob: 0.8684	
